valence,year,acousticness,danceability,duration_min,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,decade,first_artist,key_mode
0.573,1996,0.00757,0.326,2.59845,0.978,0,0.0109,A,0.0641,-3.173,Major,Hey,35,0.113,81.477,1990s,The Suicide Machines,A - Major
0.833,1996,0.189,0.7020000000000001,3.28315,0.605,0,0.000145,A,0.128,-8.59,Major,Llorarás,36,0.0314,87.787,1990s,Shantaje,A - Major
0.304,1996,0.243,0.561,4.84555,0.407,0,0.398,D,0.0896,-13.945,Minor,Home,34,0.0261,82.98299999999998,1990s,Sheryl Crow,D - Minor
0.399,1996,0.0822,0.67,4.806666666666667,0.442,0,3.510000000000001e-05,D,0.0699,-7.755,Minor,Suitelady (The Proposal Jam),36,0.0582,78.084,1990s,Ma,D - Minor
0.444,1996,0.602,0.6729999999999999,5.99155,0.4270000000000001,0,0.000663,D,0.096,-10.131,Major,Do G's Get To Go To Heaven?,33,0.248,84.12700000000002,1990s,Richie Rich,D - Major
0.287,1996,0.8740000000000001,0.359,3.441116666666667,0.303,0,0.0,E,0.813,-15.653,Major,Stars - Live,33,0.0622,96.056,1990s,Les Misérables - 10th Anniversary Concert Cast,E - Major
0.319,1996,0.00801,0.772,3.89445,0.491,1,0.0,B,0.108,-10.194,Minor,Paper Chase,33,0.101,79.015,1990s,Do Or Die,B - Minor
0.311,1996,0.274,0.479,3.46,0.45,0,2.48e-06,G,0.292,-10.71,Major,Hipnotízame,54,0.0313,119.982,1990s,Fobia,G - Major
0.382,1996,0.194,0.7090000000000001,4.472216666666666,0.479,0,0.0,C#,0.0976,-7.591,Minor,Share My World,33,0.0439,129.079,1990s,Dru Hill,C# - Minor
0.858,1996,0.2,0.443,4.516666666666667,0.409,0,0.862,C,0.109,-12.419,Major,Bubblehouse,35,0.0713,176.968,1990s,Medeski,C - Major
0.944,1996,0.308,0.738,3.0377833333333335,0.588,0,0.000369,G,0.0594,-9.658,Major,No Sé Quien Eres Tu,38,0.0627,173.377,1990s,Ladron,G - Major
0.899,1996,0.0406,0.7909999999999999,4.113333333333333,0.622,0,0.052,E,0.349,-11.754,Major,Ghostbusters,37,0.0301,115.058,1990s,Andrew Gold,E - Major
0.416,1996,0.552,0.6709999999999999,4.366666666666666,0.457,0,0.431,G,0.245,-12.045,Major,Half Right,35,0.0335,88.795,1990s,Heatmiser,G - Major
0.845,1996,0.312,0.468,3.034883333333333,0.523,0,0.000444,C,0.115,-9.955,Major,How to Rent a Room,36,0.0304,114.894,1990s,Silver Jews,C - Major
0.594,1996,0.945,0.355,2.84445,0.191,0,0.0,A#,0.371,-14.856,Major,Tu es partout,46,0.047,88.88600000000002,1990s,Édith Piaf,A# - Major
0.519,1996,0.473,0.61,2.6844166666666665,0.68,0,0.0,A,0.0756,-2.781,Major,Con Las Alas Rotas,35,0.0282,125.073,1990s,Grupo Libra,A - Major
0.79,1996,0.249,0.687,3.7277833333333334,0.8590000000000001,0,1.99e-05,D,0.325,-7.752999999999999,Major,Local Girls - Digitally Remastered 1996,32,0.0348,112.409,1990s,Graham Parker,D - Major
0.315,1996,0.188,0.516,4.89555,0.545,0,1.54e-06,G,0.193,-10.917,Major,Sometimes By Step,34,0.0251,102.198,1990s,Rich Mullins,G - Major
0.963,1996,0.302,0.818,4.1498,0.774,0,0.0,C,0.138,-7.79,Major,La Morena,39,0.0327,104.06,1990s,Mi Banda El Me,C - Major
0.743,1996,0.0288,0.513,2.3911166666666666,0.921,0,7.14e-06,G,0.773,-7.19,Major,Trendy,35,0.165,106.034,1990s,Reel Big Fish,G - Major
0.3,1996,0.0177,0.466,1.9822166666666667,0.953,1,0.0,D,0.371,-7.26,Major,Skulls - Master Sound Productions 1980,36,0.0565,113.295,1990s,Misfits,D - Major
0.481,1996,0.425,0.53,4.88045,0.64,0,0.915,C,0.0878,-9.149,Major,Girl/Boy Song,39,0.103,168.93599999999995,1990s,Aphe,C - Major
0.33,1996,0.00147,0.451,4.932216666666666,0.741,0,0.0084599999999999,D,0.119,-6.615,Major,Photograph,34,0.0478,167.857,1990s,The Verve Pipe,D - Major
0.715,1996,0.0954,0.6459999999999999,3.3928833333333333,0.541,1,0.0,A,0.132,-7.855,Major,Do You Know,35,0.0435,84.915,1990s,Total,A - Major
0.7909999999999999,1996,0.0338,0.743,5.558883333333333,0.8059999999999999,1,0.0,G,0.339,-8.673,Major,Just Don't Bite It,39,0.4320000000000001,164.544,1990s,N.W.A.,G - Major
0.759,1996,0.00821,0.691,4.083783333333334,0.5870000000000001,0,0.138,E,0.071,-8.423,Minor,Something Kinda Funny,43,0.029,102.011,1990s,Spice Girls,E - Minor
0.324,1996,0.83,0.455,2.8973333333333335,0.327,0,0.0,G,0.0997,-10.113,Major,The Three Bells (Les Trois Cloches) (feat. Jim Ed Brown),38,0.0328,106.303,1990s,The Browns,G - Major
0.905,1996,0.968,0.605,2.4,0.225,0,0.921,C,0.0982,-23.603,Major,"Flute Sonata in C Major, BWV 1033: II. Allegro",43,0.0581,125.561,1990s,Johann Sebastian Bach,C - Major
0.7809999999999999,1996,0.000588,0.56,2.014666666666667,0.7290000000000001,0,0.857,G,0.225,-7.984,Minor,Porno Creep,38,0.0341,135.863,1990s,Korn,G - Minor
0.464,1996,0.5489999999999999,0.541,4.3533333333333335,0.467,0,0.964,G,0.131,-16.06,Minor,Shadows In Silence,43,0.0294,139.998,1990s,Enigma,G - Minor
0.3229999999999999,1996,0.0599,0.42,2.0262166666666666,0.944,0,0.74,C,0.101,-9.296,Major,Some Kinda Hate - C.I. Recording 1978,36,0.0491,151.261,1990s,Misfits,C - Major
0.425,1996,0.91,0.728,5.638883333333333,0.054,0,0.048,B,0.12,-22.557,Minor,Long Way Home,42,0.038,78.033,1990s,"Clarence ""Gatemouth"" Brown",B - Minor
0.215,1996,0.0652,0.5479999999999999,1.0471166666666667,0.392,0,0.977,G#,0.0997,-15.005999999999998,Major,Main Title Theme,43,0.0759,170.102,1990s,Danny Elfman,G# - Major
0.399,1996,0.252,0.446,4.745116666666667,0.314,0,3.34e-05,E,0.356,-14.380999999999998,Major,The Stars Of Track And Field,32,0.0482,121.262,1990s,Belle & Sebastian,E - Major
0.964,1996,0.421,0.5920000000000001,3.6906666666666665,0.5539999999999999,0,0.155,B,0.0967,-8.952,Major,Cannibals,50,0.0717,172.96099999999996,1990s,Mark Knopfler,B - Major
0.343,1996,0.000346,0.639,4.100883333333333,0.882,0,0.541,F#,0.0803,-5.791,Minor,Dogma,37,0.106,93.042,1990s,KMFDM,F# - Minor
0.436,1996,0.143,0.6609999999999999,4.208216666666667,0.496,0,3.62e-06,D,0.0639,-9.159,Major,If That's What It Takes,45,0.0459,89.946,1990s,Céline Dion,D - Major
0.618,1996,0.0171,0.7959999999999999,2.776666666666667,0.6920000000000001,0,0.000303,G,0.336,-7.435,Major,What I Got - Kahne Radio Edit,33,0.0804,95.63,1990s,Sublime,G - Major
0.448,1996,0.117,0.77,5.031116666666667,0.403,0,3.510000000000001e-05,C#,0.319,-12.050999999999998,Minor,In the Hood - Remix Version w/ Rap,36,0.0844,82.626,1990s,Donell Jones,C# - Minor
0.603,1996,0.322,0.8490000000000001,5.201116666666667,0.79,1,0.0,B,0.128,-8.045,Minor,Westward Ho,32,0.148,87.005,1990s,Westside Connection,B - Minor
0.299,1996,0.117,0.526,3.8273333333333337,0.381,0,0.0,G,0.355,-10.564,Major,Burn One Down - 1992 Version,33,0.0284,80.79899999999998,1990s,Clint Black,G - Major
0.247,1996,0.846,0.594,4.2717833333333335,0.0626,0,0.0,G,0.106,-16.298,Major,恰似你的溫柔 - Remastered,45,0.0408,160.06,1990s,Tsai Chin,G - Major
0.659,1996,0.0514,0.499,5.25245,0.564,1,0.000355,G,0.0828,-9.184,Major,Stagger Lee - 2011 Remastered Version,45,0.0423,154.093,1990s,Nick Cave & The Bad Seeds,G - Major
0.888,1996,0.268,0.789,5.094883333333334,0.826,0,0.0,F,0.133,-6.558,Minor,Ironía,32,0.0381,97.46,1990s,Frankie Ruiz,F - Minor
0.0589,1996,0.994,0.4320000000000001,3.85975,0.0498,0,0.949,G,0.0932,-17.124000000000002,Minor,Young Man's Fancy,33,0.0513,76.215,1990s,George Winston,G - Minor
0.8390000000000001,1996,0.249,0.536,3.675116666666667,0.414,0,0.0,A,0.115,-9.608,Major,Judy and the Dream of Horses,33,0.0563,132.77100000000002,1990s,Belle & Sebastian,A - Major
0.7440000000000001,1996,0.00127,0.369,2.116216666666667,0.977,0,0.0,E,0.074,-3.128,Major,Sugar In Your Gas Tank,36,0.123,101.239,1990s,Less Than Jake,E - Major
0.636,1996,0.268,0.596,4.087116666666667,0.758,0,0.0,A#,0.5870000000000001,-8.47,Major,I Go To The Rock (with Georgia Mass Choir),35,0.0485,127.803,1990s,Whitney Houston,A# - Major
0.352,1996,0.25,0.17,4.04555,0.738,0,0.000906,F,0.15,-6.678,Major,Red Mosquito,40,0.0517,173.28,1990s,Pearl Jam,F - Major
0.398,1996,0.504,0.701,0.77555,0.535,0,1.04e-06,A,0.182,-14.798,Minor,Best Foot Forward,39,0.8809999999999999,70.74600000000002,1990s,DJ Shadow,A - Minor
0.578,1996,0.229,0.8240000000000001,4.953333333333333,0.463,0,0.0,F,0.598,-7.002999999999999,Major,One Man,35,0.0615,115.754,1990s,R. Kelly,F - Major
0.0366,1996,0.274,0.313,4.022216666666667,0.0776,0,0.132,G,0.112,-15.344,Major,Three Peaches,33,0.0445,121.01,1990s,Neutral Milk Hotel,G - Major
0.379,1996,0.000662,0.487,1.9031166666666663,0.929,0,0.688,E,0.0939,-10.398,Minor,Skate & Destroy,38,0.114,93.021,1990s,The Faction,E - Minor
0.8809999999999999,1996,0.357,0.608,3.667333333333333,0.54,0,0.0,F,0.444,-6.033,Major,Las Mil Amores,41,0.0502,158.644,1990s,Lola Beltrán,F - Major
0.518,1996,0.5379999999999999,0.5820000000000001,4.69445,0.55,0,0.000173,G,0.141,-8.972999999999997,Major,Me Enseñaste,35,0.0424,77.50399999999998,1990s,Ricardo Arjona,G - Major
0.7829999999999999,1996,0.106,0.847,4.09,0.598,0,0.0,G,0.185,-2.862,Minor,Fix,41,0.265,92.245,1990s,Blackstreet,G - Minor
0.898,1996,0.00358,0.8740000000000001,4.722216666666666,0.973,0,0.0656,G,0.37,-6.155,Major,Turn This Mutha Out,34,0.043,111.384,1990s,MC Hammer,G - Major
0.387,1996,0.917,0.465,3.720666666666667,0.161,0,0.0,D#,0.134,-11.889,Major,Faded Love,33,0.0305,91.983,1990s,Patsy Cline,D# - Major
0.608,1996,0.365,0.916,4.937783333333333,0.513,1,4.76e-06,F#,0.104,-4.754,Minor,Bad Ways,33,0.346,90.05799999999998,1990s,Too $hort,F# - Minor
0.502,1996,0.611,0.394,3.778883333333334,0.606,0,0.00221,C#,0.14,-11.392,Major,Seeing Other People,32,0.035,148.947,1990s,Belle & Sebastian,C# - Major
0.5770000000000001,1996,0.878,0.49,1.8288833333333336,0.361,0,0.0,C,0.6409999999999999,-15.311,Major,Do You Hear the People Sing? - Live,33,0.0447,87.71600000000002,1990s,Les Misérables - 10th Anniversary Concert Cast,C - Major
0.7440000000000001,1996,0.313,0.623,3.6593333333333335,0.391,0,6.44e-06,G,0.319,-11.512,Major,Que Poca Suerte,39,0.0242,95.117,1990s,Los Temerarios,G - Major
0.763,1996,0.342,0.703,4.47445,0.411,0,0.565,B,0.0895,-13.880999999999998,Minor,Everyday - Remastered,43,0.0346,136.139,1990s,Jamiroquai,B - Minor
0.107,1996,0.905,0.212,5.9,0.0161,0,0.000325,A#,0.123,-28.384,Minor,"St. Matthew Passion, BWV 244: Pt. II: Aria. Erbarme dich, mien Gott (Alto)",43,0.0455,112.419,1990s,Johann Sebastian Bach,A# - Minor
0.901,1996,0.632,0.625,4.937333333333333,0.831,0,0.0,C#,0.318,-4.992,Major,Que Locura Enamorarme De Ti (feat. Eddie Santiago),43,0.0352,97.541,1990s,Huey Dunbar,C# - Major
0.12,1996,0.0459,0.313,5.15,0.476,0,0.000136,A,0.191,-9.801,Major,Josephine,36,0.0324,113.983,1990s,The Wallflowers,A - Major
0.836,1996,0.0764,0.722,3.648,0.4270000000000001,0,0.000352,A,0.0482,-11.385,Major,A Manos Llenas,39,0.0374,97.372,1990s,Los Tigres Del Norte,A - Major
0.482,1996,0.735,0.429,2.8151166666666665,0.334,0,8.26e-05,E,0.18,-10.733,Minor,All That I Need,36,0.0383,99.58,1990s,Blind Melon,E - Minor
0.906,1996,0.202,0.741,2.5679666666666665,0.5489999999999999,0,0.919,G,0.11,-11.299,Major,Mireya,35,0.0571,93.46,1990s,Grupo Pegasso,G - Major
0.667,1996,0.225,0.8029999999999999,4.526,0.495,0,1.29e-06,C,0.237,-3.745,Minor,Good Lovin',38,0.0545,78.65100000000002,1990s,Blackstreet,C - Minor
0.273,1996,0.711,0.377,4.57445,0.534,0,2.62e-05,A,0.265,-8.464,Minor,Un Ramito de Violetas (with Julio Iglesias),49,0.0363,98.653,1990s,Cecilia,A - Minor
0.129,1996,0.813,0.59,3.8711166666666665,0.335,0,2.060000000000001e-05,B,0.0886,-10.66,Major,I Believe in You and Me - Record Version,36,0.0396,123.94,1990s,Whitney Houston,B - Major
0.459,1996,0.224,0.527,3.95555,0.616,0,1.71e-06,G,0.0843,-9.82,Major,Smoky Mountain Rain,33,0.0302,139.705,1990s,Ronnie Milsap,G - Major
0.0647,1996,0.00122,0.402,4.5633333333333335,0.993,1,0.000828,C#,0.84,-3.887,Major,The Underground in America,37,0.238,92.458,1990s,Pantera,C# - Major
0.963,1996,0.396,0.695,2.7028833333333333,0.434,0,1.09e-06,C,0.317,-9.72,Major,Mister Richard Smoker,34,0.0405,106.395,1990s,Ween,C - Major
0.157,1996,0.0305,0.603,3.641783333333333,0.877,0,0.00309,E,0.183,-9.289,Minor,The Roundabout,43,0.0417,99.993,1990s,Enigma,E - Minor
0.705,1996,0.0477,0.903,3.92845,0.473,0,5.24e-05,C,0.0795,-5.492000000000001,Minor,Mind Power,39,0.266,95.76,1990s,A Tribe Called Quest,C - Minor
0.201,1996,0.958,0.585,1.9531166666666664,0.32,0,9.940000000000004e-05,E,0.194,-12.961,Major,"Hail to the Princess Aurora - From ""Sleeping Beauty""/Soundtrack Version",33,0.0506,116.47,1990s,Chorus - Sleeping Beauty,E - Major
0.66,1996,0.0075,0.603,5.9931,0.72,0,0.936,A,0.096,-12.956,Minor,The Box - Part 2,44,0.0295,140.991,1990s,Orbital,A - Minor
0.619,1996,0.059,0.68,4.014883333333334,0.685,0,0.0,F,0.318,-7.343,Minor,That Girl,40,0.142,138.716,1990s,Ma,F - Minor
0.632,1996,0.0124,0.536,3.31,0.961,0,0.00512,C,0.8009999999999999,-7.859,Major,Tumble in the Rough,36,0.058,136.702,1990s,Stone Temple Pilots,C - Major
0.6859999999999999,1996,0.0202,0.895,5.125116666666667,0.575,1,0.0,F,0.109,-7.555,Minor,F.B.I.,34,0.113,149.876,1990s,The Dayton Family,F - Minor
0.393,1996,0.873,0.505,4.3068,0.32,0,0.0,C,0.179,-10.209,Major,El Shaddai,40,0.0452,118.333,1990s,Danny Berrios,C - Major
0.7509999999999999,1996,4.41e-06,0.214,2.534883333333333,0.923,0,0.0541,B,0.143,-6.7570000000000014,Major,2rak005,37,0.0624,198.063,1990s,Bracket,B - Major
0.228,1996,0.0696,0.502,1.5222166666666668,0.955,0,0.795,C,0.333,-7.032,Major,Might,33,0.0615,126.497,1990s,Modest Mouse,C - Major
0.565,1996,0.0738,0.7859999999999999,4.038666666666667,0.371,0,0.0,C,0.0591,-7.225,Major,Chocolate City (feat. Shirley Murdock) - Edit,33,0.231,176.592,1990s,Roger & Zapp,C - Major
0.5589999999999999,1996,0.289,0.757,5.294666666666667,0.624,0,0.00813,G,0.105,-6.854,Major,Welcome,37,0.141,84.17200000000003,1990s,Ma,G - Major
0.7929999999999999,1996,0.408,0.586,4.606883333333333,0.46,0,0.0,A,0.0887,-8.367,Major,Volvio El Dolor,49,0.0323,133.374,1990s,Binomio de Oro de América,A - Major
0.972,1996,0.82,0.591,2.6960333333333333,0.37,0,0.0,G#,0.334,-8.123,Major,Carga Ladeada,36,0.135,207.287,1990s,Grupo Laberinto,G# - Major
0.8,1996,0.0269,0.8059999999999999,5.14845,0.552,0,0.000684,C#,0.1,-6.4110000000000005,Major,When Doves Cry,43,0.112,94.04,1990s,Ginuwine,C# - Major
0.84,1996,0.121,0.823,3.4428833333333335,0.539,1,1.82e-05,B,0.154,-7.502000000000002,Minor,(Holy Matrimony) Letter To The Firm,42,0.246,90.658,1990s,Fo,B - Minor
0.867,1996,0.00779,0.603,5.45845,0.379,0,0.0,C#,0.144,-15.682,Major,Fu-Gee-La - Sly & Robbie Mix,40,0.47,78.491,1990s,Fugees,C# - Major
0.0353,1996,0.298,0.326,2.79555,0.189,0,0.73,C,0.495,-15.375,Major,April 8th,33,0.0352,110.575,1990s,Neutral Milk Hotel,C - Major
0.928,1996,0.393,0.833,3.7737833333333337,0.486,0,0.0,A,0.083,-9.624,Major,El Diablo De Sinaloa,36,0.036,107.307,1990s,Grupo E,A - Major
0.575,1996,0.101,0.7440000000000001,5.567333333333333,0.551,0,5.81e-06,G,0.205,-8.887,Major,Trouble,40,0.098,81.96600000000002,1990s,Damian Marley,G - Major
0.966,1996,0.00251,0.608,3.384,0.8859999999999999,0,0.000532,F#,0.0517,-7.362999999999999,Minor,Don Palabras,49,0.0301,130.985,1990s,Maldita Vecindad Y Los Hijos Del 5to. Patio,F# - Minor
0.639,1996,0.124,0.569,3.4466666666666668,0.7340000000000001,0,0.0,E,0.132,-6.591,Major,Amen Kind of Love,34,0.0332,86.58200000000002,1990s,Daryle Singletary,E - Major
0.23,1996,0.934,0.293,5.466666666666667,0.146,0,0.0,A#,0.115,-15.13,Major,How Did You Know,47,0.0328,169.543,1990s,Chiqui Pineda,A# - Major
0.243,1996,0.434,0.561,4.212883333333333,0.1669999999999999,0,0.0294,G,0.107,-18.252,Major,Rhymes Of An Hour,39,0.0321,77.87899999999998,1990s,Mazzy Star,G - Major
0.387,1996,0.0141,0.66,5.108883333333333,0.6,1,0.0,D,0.0897,-9.771,Major,First Light of the Day,35,0.338,82.948,1990s,Geto Boys,D - Major
0.238,1996,0.996,0.329,1.2822166666666666,0.00695,0,0.866,B,0.0906,-34.227,Minor,"Variations on a Polish Theme, Op. 10: No. 5 Andantino",37,0.0448,70.295,1990s,Karol Szymanowski,B - Minor
0.72,1996,0.141,0.639,2.780666666666667,0.598,1,0.000207,A,0.505,-8.298,Major,260 (feat. Raekwon),34,0.294,103.126,1990s,Ghostface Killah,A - Major
0.174,1996,0.979,0.36,3.8666666666666663,0.0294,0,0.8909999999999999,E,0.113,-26.897,Minor,4 Estaciones Portenas (pour guitare): N°.1 Primavera Porteña,38,0.058,129.178,1990s,Göran Söllscher,E - Minor
0.562,1996,0.254,0.489,2.467116666666666,0.7559999999999999,1,0.0,C#,0.39,-6.995,Major,The Faster Blade (feat. Raekwon),34,0.459,184.77,1990s,Ghostface Killah,C# - Major
0.165,1996,0.976,0.317,5.60555,0.0528,0,0.445,C,0.152,-14.751,Major,Guru Bandana (Prayer),41,0.0332,102.368,1990s,Ali Akbar Khan,C - Major
0.966,1996,0.201,0.698,3.6138,0.514,0,0.0,C#,0.117,-10.015,Major,Cuenta Conmigo,33,0.0358,144.436,1990s,Pancho Barraza,C# - Major
0.805,1996,0.265,0.9,4.386666666666667,0.465,0,0.0,F#,0.0853,-3.4210000000000003,Major,Gettin' It (feat. Parliament Funkadelic),33,0.207,84.07600000000002,1990s,Too $hort,F# - Major
0.752,1996,0.25,0.514,3.0801333333333334,0.774,0,0.0,D#,0.282,-4.878,Major,Chiquilla,35,0.0294,127.83,1990s,Grupo Libra,D# - Major
0.277,1996,0.959,0.383,5.88555,0.171,0,0.919,D#,0.0828,-22.801,Major,"Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": III. Scherzo: Allegro vivace",39,0.0614,170.77,1990s,Ludwig van Beethoven,D# - Major
0.8590000000000001,1996,0.179,0.6990000000000001,2.5408833333333334,0.753,0,0.0,A#,0.0628,-10.408,Minor,Tumbando Cana,37,0.159,149.161,1990s,Banda Maguey,A# - Minor
0.8109999999999999,1996,0.0566,0.608,3.316666666666667,0.7859999999999999,0,3.94e-05,C,0.226,-9.206,Major,White Knuckle Ride,36,0.0534,158.123,1990s,Lynyrd Skynyrd,C - Major
0.845,1996,0.89,0.703,2.42445,0.27,0,0.0,D,0.243,-11.44,Major,Moanin' The Blues - Single Version,33,0.0353,76.143,1990s,Hank Williams,D - Major
0.887,1996,0.234,0.605,2.742,0.633,0,0.0,G,0.0612,-8.122,Major,Primer Amor,39,0.0287,94.223,1990s,Los Temerarios,G - Major
0.6629999999999999,1996,0.639,0.356,2.905983333333334,0.7390000000000001,0,0.0,A,0.134,-4.507,Major,El Mismo Dolor,34,0.0521,175.49200000000005,1990s,Grupo Libra,A - Major
0.0624,1996,0.00323,0.165,2.5271166666666667,0.478,0,0.0137,F,0.508,-12.21,Major,Someone Is Waiting,32,0.0394,128.799,1990s,Neutral Milk Hotel,F - Major
0.929,1996,0.14,0.757,3.04045,0.92,0,0.000192,G,0.0876,-2.975,Major,La Chuyita,31,0.0612,113.338,1990s,Pepe Tovar Y Los Chacales,G - Major
0.458,1996,0.0127,0.726,5.5777833333333335,0.71,1,0.0104,F#,0.361,-8.781,Minor,All The Critics In New York,32,0.277,92.664,1990s,Westside Connection,F# - Minor
0.569,1996,0.339,0.705,4.624,0.421,0,0.0,F,0.119,-11.140999999999998,Minor,Roza,48,0.0316,129.81,1990s,Dimitris Mitropanos,F - Minor
0.117,1996,0.96,0.229,4.7477,0.262,0,0.0946,C#,0.091,-13.509,Major,"Valse sentimentale, Op.51, No.6",38,0.0413,104.071,1990s,Pyotr Ilyich Tchaikovsky,C# - Major
0.732,1996,0.0142,0.599,4.13845,0.754,0,0.303,C,0.0703,-6.4979999999999976,Minor,You Showed Me,42,0.0295,176.60299999999995,1990s,The Lightning Seeds,C - Minor
0.698,1996,0.0946,0.892,2.9926666666666666,0.514,0,0.000159,C#,0.0712,-8.687000000000001,Major,Word Play,37,0.304,93.622,1990s,A Tribe Called Quest,C# - Major
0.93,1996,0.148,0.652,3.7477833333333335,0.831,0,1.32e-05,B,0.0405,-8.25,Minor,Smoke Two Joints,43,0.111,154.215,1990s,The Toyes,B - Minor
0.462,1996,0.158,0.525,3.3411166666666667,0.433,0,2.79e-05,A,0.114,-16.625999999999998,Major,Love or Let Me Be Lonely,33,0.0386,96.453,1990s,The Friends Of Distinction,A - Major
0.0666,1996,0.201,0.324,2.766,0.945,0,5.81e-05,F,0.138,-6.518,Major,Horror Business - C.I Recording 1979,35,0.0662,90.235,1990s,Misfits,F - Major
0.31,1996,0.885,0.177,1.8082166666666664,0.004,0,0.916,C,0.117,-27.989,Major,Avery Island / April 1st,32,0.0431,69.655,1990s,Neutral Milk Hotel,C - Major
0.929,1996,0.374,0.8370000000000001,3.09445,0.418,0,1.32e-05,C#,0.0517,-13.817,Major,Diner,40,0.0557,127.536,1990s,Martin Se,C# - Major
0.78,1996,0.0466,0.8809999999999999,4.23155,0.6659999999999999,1,2.02e-06,F#,0.119,-9.155,Minor,Do What U Feel,38,0.378,91.547,1990s,Redman,F# - Minor
0.244,1996,0.0164,0.339,2.574,0.951,0,0.000593,C,0.114,-7.682,Major,London Dungeon - Master Sound Productions 1980,35,0.237,170.644,1990s,Misfits,C - Major
0.402,1996,0.0602,0.769,2.6188166666666666,0.904,0,5.03e-06,B,0.116,-6.785,Minor,Tengo Una Punto 40,41,0.2,108.237,1990s,Baby Rasta,B - Minor
0.449,1996,2.45e-06,0.108,2.826,0.953,0,0.327,C#,0.0271,-3.517,Major,Under My Thumb,36,0.0707,182.11900000000003,1990s,Social Distortion,C# - Major
0.785,1996,0.0973,0.685,2.25955,0.696,1,0.0,B,0.481,-7.707000000000002,Minor,Poisonous Darts,35,0.401,96.146,1990s,Ghostface Killah,B - Minor
0.189,1996,0.000763,0.4320000000000001,4.0964833333333335,0.993,0,1.77e-05,B,0.237,-2.923,Major,Trash,33,0.101,124.602,1990s,The London Suede,B - Major
0.961,1996,0.0777,0.8540000000000001,3.611866666666667,0.491,0,0.0,G,0.0436,-10.82,Major,El Solitario,44,0.045,103.322,1990s,Alfredo Gutierrez,G - Major
0.248,1996,0.249,0.398,5.113333333333333,0.396,0,0.0,G,0.7120000000000001,-8.814,Major,Break Your Heart - Live,34,0.0259,76.295,1990s,Barenaked Ladies,G - Major
0.942,1996,0.0807,0.601,3.459,0.831,0,0.0,D,0.0599,-4.0710000000000015,Major,Everything You've Done Wrong,40,0.0358,131.437,1990s,Sloan,D - Major
0.439,1996,0.0216,0.933,3.808883333333333,0.445,1,0.0,B,0.129,-9.306,Minor,Good Stuff,33,0.333,97.994,1990s,UGK,B - Minor
0.6859999999999999,1996,0.703,0.584,2.5933333333333333,0.42,0,0.0,F,0.3670000000000001,-16.78,Major,Are You In Or Out? - Soundtrack,35,0.158,85.62,1990s,Jerry Orbach,F - Major
0.383,1996,0.14,0.8240000000000001,4.028883333333333,0.794,1,0.0,G,0.293,-3.2060000000000004,Major,Apostle's Warning,40,0.257,89.99700000000001,1990s,Mobb Deep,G - Major
0.505,1996,0.421,0.68,2.7805,0.487,0,0.0,B,0.471,-6.018,Minor,Anna,37,0.0252,113.224,1990s,Grupo Pegasso,B - Minor
0.797,1996,0.0165,0.424,2.96955,0.871,0,0.0,D,0.193,-5.606,Major,Take Me To Your Leader,34,0.0909,184.864,1990s,Newsboys,D - Major
0.27,1996,1.0800000000000003e-05,0.147,1.3777833333333334,0.972,0,0.8859999999999999,D,0.24,-7.005,Major,She - Reel Platinum 1985,35,0.0655,187.038,1990s,Misfits,D - Major
0.688,1996,0.202,0.615,4.885116666666667,0.606,1,7.09e-06,A#,0.332,-4.738,Minor,Niggas Done Changed,35,0.252,83.413,1990s,Richie Rich,A# - Minor
0.273,1996,0.0113,0.897,5.632883333333333,0.414,1,0.00011,E,0.101,-8.45,Minor,Never Talk Down,35,0.246,96.039,1990s,"""Rappin 4-Tay""",E - Minor
0.7040000000000001,1996,0.0121,0.486,3.8831166666666665,0.687,0,0.0,D,0.218,-4.423,Major,Castígame,37,0.0258,109.722,1990s,Grupo Pegasso,D - Major
0.467,1996,0.116,0.499,3.0202166666666668,0.701,0,0.000194,F,0.112,-7.2189999999999985,Major,Reggie,31,0.0319,140.017,1990s,Junmai,F - Major
0.944,1996,0.193,0.757,5.1608833333333335,0.84,0,0.0,D,0.0348,-5.8439999999999985,Major,Cómo Lo Hacen,43,0.0344,93.094,1990s,Frankie Ruiz,D - Major
0.593,1996,0.0681,0.7979999999999999,4.455116666666667,0.728,1,0.0,A,0.208,-5.209,Major,One Life 2 Live (feat. DJ Paul & Juicy J),34,0.239,134.899,1990s,Kingpin Skinny Pimp,A - Major
0.148,1996,0.0783,0.39,4.249333333333333,0.467,0,0.196,A,0.131,-12.898,Major,Porpoise Head,37,0.026,75.985,1990s,Porno for Pyros,A - Major
0.889,1996,0.0244,0.883,3.34045,0.3670000000000001,0,0.0,G#,0.373,-8.773,Minor,Motivators,38,0.373,93.672,1990s,A Tribe Called Quest,G# - Minor
0.396,1996,0.0249,0.564,5.987116666666667,0.4,0,2.11e-06,G,0.0611,-8.657,Major,Please Take Me,31,0.0285,152.781,1990s,Marvin Sease,G - Major
0.439,1996,0.532,0.506,4.148216666666666,0.875,0,0.0,D,0.973,-8.02,Major,Al que es Digno,43,0.0626,110.075,1990s,Marcos Witt,D - Major
